id,book,book_fr,juan,juan_fr,duke_cn,duke_fr,seq_in_juan,year_cn,year_fr,year_bc,chinese,french
1378,春秋,Tch'ouen Ts'iou,卷十,LIVRE X,昭公,Tchao,28.0,昭公四年,QUATRIÈME ANNÉE,537.0,执齐庆封杀之。,K’ing Foung de T’si fut saisi et mis à mort.
1379,春秋,Tch'ouen Ts'iou,卷十,LIVRE X,昭公,Tchao,29.0,昭公四年,QUATRIÈME ANNÉE,537.0,遂灭赖。,"Ensuite, la principauté de Lai fut supprimée."
1380,春秋,Tch'ouen Ts'iou,卷十,LIVRE X,昭公,Tchao,30.0,昭公四年,QUATRIÈME ANNÉE,537.0,九月，取鄫。,"Au neuvième mois, Lou prit possession de Ts’eng."
1381,春秋,Tch'ouen Ts'iou,卷十,LIVRE X,昭公,Tchao,31.0,昭公四年,QUATRIÈME ANNÉE,537.0,冬十有二月乙卯，叔孙豹卒。,"En hiver, au douzième mois, le jour ĭ maò, Chou suen Pao de Lou mourut."
1382,春秋,Tch'ouen Ts'iou,卷十,LIVRE X,昭公,Tchao,32.0,昭公五年,CINQUIÈME ANNÉE,536.0,五年春，王正月，舍中军。,"Au printemps, au premier mois de l’année d’après le calendrier impérial (décembre-janvier), à Lou, la légion centrale fut supprimée."
1383,春秋,Tch'ouen Ts'iou,卷十,LIVRE X,昭公,Tchao,33.0,昭公五年,CINQUIÈME ANNÉE,536.0,楚杀其大夫屈申。,Tch’ou mit à mort son grand préfet Kiue Chen.
1384,春秋,Tch'ouen Ts'iou,卷十,LIVRE X,昭公,Tchao,34.0,昭公五年,CINQUIÈME ANNÉE,536.0,公如晋。,Le prince de Lou alla à Tsin.
1385,春秋,Tch'ouen Ts'iou,卷十,LIVRE X,昭公,Tchao,35.0,昭公五年,CINQUIÈME ANNÉE,536.0,夏，莒牟夷以牟娄及防兹来奔。,"En été, Meou I de Kiu vint se réfugier à Lou, et mit sous la dépendance de Lou Meou Iou, Fang et Tseu, villes de Kiu, qui formaient son domaine."
1386,春秋,Tch'ouen Ts'iou,卷十,LIVRE X,昭公,Tchao,36.0,昭公五年,CINQUIÈME ANNÉE,536.0,秋七月，公至自晋。,"En automne, au septième mois, le prince de Lou arriva de Tsin."
1387,春秋,Tch'ouen Ts'iou,卷十,LIVRE X,昭公,Tchao,37.0,昭公五年,CINQUIÈME ANNÉE,536.0,戊辰，叔弓帅师败莒师于蚡泉。,"Le jour meóu tch’ên, Chou koung de Lou, à la tête d’une armée, battit l’armée de Kiu à Fen ts’iuen."
1388,春秋,Tch'ouen Ts'iou,卷十,LIVRE X,昭公,Tchao,38.0,昭公五年,CINQUIÈME ANNÉE,536.0,秦伯卒。,Le prince de Ts’in mourut.
1389,春秋,Tch'ouen Ts'iou,卷十,LIVRE X,昭公,Tchao,39.0,昭公五年,CINQUIÈME ANNÉE,536.0,冬，楚子、蔡侯、陈侯、许男、顿子、沈子、徐人、越人伐吴。,"En hiver, les princes de Tch’ou, de Ts’ai, de Tch’en, de Hiu, de Touen, de Chen, les officiers de Siu et de Iue attaquèrent Ou."
1390,春秋,Tch'ouen Ts'iou,卷十,LIVRE X,昭公,Tchao,40.0,昭公六年,SIXIÈME ANNÉE,535.0,六年春，王正月，杞伯益姑卒。,"Au printemps, au premier mois de l’année d’après le calendrier impérial (décembre-janvier), I kou (Ouen koung), prince de K’i, mourut."
1391,春秋,Tch'ouen Ts'iou,卷十,LIVRE X,昭公,Tchao,41.0,昭公六年,SIXIÈME ANNÉE,535.0,六年春，王正月，杞伯益姑卒。,"On enterra King koung, prince de Ts’in."
1392,春秋,Tch'ouen Ts'iou,卷十,LIVRE X,昭公,Tchao,42.0,昭公六年,SIXIÈME ANNÉE,535.0,夏，季孙宿如晋。,"En été, Ki suen Siu alla à Tsin."
1393,春秋,Tch'ouen Ts'iou,卷十,LIVRE X,昭公,Tchao,43.0,昭公六年,SIXIÈME ANNÉE,535.0,葬杞文公。,"On enterra Ouen koung, prince de K’i."
1394,春秋,Tch'ouen Ts'iou,卷十,LIVRE X,昭公,Tchao,44.0,昭公六年,SIXIÈME ANNÉE,535.0,宋华合比出奔卫。,Houa Ho pi de Soung quitta Soung et se réfugia à Ouei.
1395,春秋,Tch'ouen Ts'iou,卷十,LIVRE X,昭公,Tchao,45.0,昭公六年,SIXIÈME ANNÉE,535.0,秋九月，大雩。,"En automne, au neuvième mois, grande cérémonie pour obtenir la pluie."
1396,春秋,Tch'ouen Ts'iou,卷十,LIVRE X,昭公,Tchao,46.0,昭公六年,SIXIÈME ANNÉE,535.0,楚薳罢帅师伐吴。,"Ouei P’i de Tch’ou, à la tête d’une armée, attaqua Ou."
1397,春秋,Tch'ouen Ts'iou,卷十,LIVRE X,昭公,Tchao,47.0,昭公六年,SIXIÈME ANNÉE,535.0,冬，叔弓如楚。,"En hiver, Chou koung de Lou alla à Tch’ou."
1398,春秋,Tch'ouen Ts'iou,卷十,LIVRE X,昭公,Tchao,48.0,昭公六年,SIXIÈME ANNÉE,535.0,齐侯伐北燕。,Le prince de Ts’i attaqua Ien septentrional.
1399,春秋,Tch'ouen Ts'iou,卷十,LIVRE X,昭公,Tchao,49.0,昭公七年,SEPTIÈME ANNÉE,534.0,七年春，王正月，暨齐平。,"Au printemps, au premier mois de l’année selon le calendrier impérial (décembre-janvier), (Ien septentrional) fit la paix avec Ts’i."
1400,春秋,Tch'ouen Ts'iou,卷十,LIVRE X,昭公,Tchao,50.0,昭公七年,SEPTIÈME ANNÉE,534.0,三月，公如楚。,"Au troisième mois, le prince de Lou alla à Tch’ou."
1401,春秋,Tch'ouen Ts'iou,卷十,LIVRE X,昭公,Tchao,51.0,昭公七年,SEPTIÈME ANNÉE,534.0,叔孙婼如齐涖盟。,Chou suen Che de Lou alla à Ts’i prendre part à un traité.
1402,春秋,Tch'ouen Ts'iou,卷十,LIVRE X,昭公,Tchao,52.0,昭公七年,SEPTIÈME ANNÉE,534.0,夏四月甲辰朔，日有食之。,"En été, au quatrième mois, le jour kiă tch’ên, premier jour du mois, le soleil subit une éclipse."
1403,春秋,Tch'ouen Ts'iou,卷十,LIVRE X,昭公,Tchao,53.0,昭公七年,SEPTIÈME ANNÉE,534.0,秋八月戊辰，卫侯恶卒。,"En automne, au huitième mois, le jour meóu tch’ên, Ngo (Siang koung), prince de Ouei, mourut."
1404,春秋,Tch'ouen Ts'iou,卷十,LIVRE X,昭公,Tchao,54.0,昭公七年,SEPTIÈME ANNÉE,534.0,九月，公至自楚。,"Au neuvième mois, le prince de Lou arriva de Tch’ou."
1405,春秋,Tch'ouen Ts'iou,卷十,LIVRE X,昭公,Tchao,55.0,昭公七年,SEPTIÈME ANNÉE,534.0,冬十有一月癸未，季孙宿卒。,"En hiver, au onzième mois, le jour kouèi ouéi, Ki suen Sin mourut."
1406,春秋,Tch'ouen Ts'iou,卷十,LIVRE X,昭公,Tchao,56.0,昭公七年,SEPTIÈME ANNÉE,534.0,十有二月癸亥，葬卫襄公。,"Au douzième mois, le jour kouèi hái, on enterra Siang koung, prince de Ouei."
1407,春秋,Tch'ouen Ts'iou,卷十,LIVRE X,昭公,Tchao,57.0,昭公八年,HUITIÈME ANNÉE,533.0,八年春，陈侯之弟招杀陈世子偃师。,Au printemps.
1408,春秋,Tch'ouen Ts'iou,卷十,LIVRE X,昭公,Tchao,58.0,昭公八年,HUITIÈME ANNÉE,533.0,nan,"Tchao, frère puîné du prince de Tch’en, mit à mort Ien Cheu, héritier présomptif de Tch’en."
1409,春秋,Tch'ouen Ts'iou,卷十,LIVRE X,昭公,Tchao,59.0,昭公八年,HUITIÈME ANNÉE,533.0,夏四月辛丑，陈侯溺卒。,"En été, au quatrième mois, le jour sīn tch’eòu, Ni, prince de Tch’en, mourut."
1410,春秋,Tch'ouen Ts'iou,卷十,LIVRE X,昭公,Tchao,60.0,昭公八年,HUITIÈME ANNÉE,533.0,叔弓如晋。,Chou koung alla à Tsin.
1411,春秋,Tch'ouen Ts'iou,卷十,LIVRE X,昭公,Tchao,61.0,昭公八年,HUITIÈME ANNÉE,533.0,楚人执陈行人干征师杀之。陈公子留出奔郑。,"Les officiers de Tch’ou se saisirent de Kan Tcheng cheu, messager de Tch’en, et le mirent à mort."
1412,春秋,Tch'ouen Ts'iou,卷十,LIVRE X,昭公,Tchao,62.0,昭公八年,HUITIÈME ANNÉE,533.0,秋，蒐于红。,"En automne, grande revue des troupes de Lou à Houng."
1413,春秋,Tch'ouen Ts'iou,卷十,LIVRE X,昭公,Tchao,63.0,昭公八年,HUITIÈME ANNÉE,533.0,陈人杀其大夫公子过。,Les habitants de Tch’en mirent à mort leur grand préfet Koung tseu Kouo.
1414,春秋,Tch'ouen Ts'iou,卷十,LIVRE X,昭公,Tchao,64.0,昭公八年,HUITIÈME ANNÉE,533.0,大雩。,Grande cérémonie pour obtenir la pluie.
1415,春秋,Tch'ouen Ts'iou,卷十,LIVRE X,昭公,Tchao,65.0,昭公八年,HUITIÈME ANNÉE,533.0,冬十月壬午，楚师灭陈。执陈公子招，放之於越。杀陈孔奂。,"En hiver, au dixième mois, le jour jên òu, l’armée de Tch’ou mit fin à la principauté de Tch’en, s’empara de Koung tseu Tchao, grand préfet de Tch’en, le relégua à Iue, et mit à mort Koung Houan de Tch’en (partisan de Tchao)."
1416,春秋,Tch'ouen Ts'iou,卷十,LIVRE X,昭公,Tchao,66.0,昭公八年,HUITIÈME ANNÉE,533.0,葬陈哀公。,"On enterra Ngai koung, prince de Tch’en."
1417,春秋,Tch'ouen Ts'iou,卷十,LIVRE X,昭公,Tchao,67.0,昭公九年,NEUVIÈME ANNÉE,532.0,九年春，叔弓会楚子于陈。,"Au printemps, Chou koung alla trouver le prince de Tch’ou à Tch’en."
1418,春秋,Tch'ouen Ts'iou,卷十,LIVRE X,昭公,Tchao,68.0,昭公九年,NEUVIÈME ANNÉE,532.0,许迁于夷。,Le prince de Hiu transporta sa capitale à I.
1419,春秋,Tch'ouen Ts'iou,卷十,LIVRE X,昭公,Tchao,69.0,昭公九年,NEUVIÈME ANNÉE,532.0,夏四月，陈灾。,"En été, au quatrième mois, grand incendie à la capitale de Tch’en.
Après l’incendie de Tch’en, P’i Tsao de Tcheng dit :"
1420,春秋,Tch'ouen Ts'iou,卷十,LIVRE X,昭公,Tchao,70.0,昭公九年,NEUVIÈME ANNÉE,532.0,秋，仲孙貜如齐。,"En automne, Tchoung suen Kouo de Lou alla à Ts’i."
1421,春秋,Tch'ouen Ts'iou,卷十,LIVRE X,昭公,Tchao,71.0,昭公九年,NEUVIÈME ANNÉE,532.0,冬，筑郎囿。,"En hiver, on entoura de murs le parc de Lang."
1422,春秋,Tch'ouen Ts'iou,卷十,LIVRE X,昭公,Tchao,72.0,昭公十年,DIXIÈME ANNÉE,531.0,十年春，王正月。,"Au printemps, au premier mois de l’année selon le calendrier impérial (décembre-janvier)."
1423,春秋,Tch'ouen Ts'iou,卷十,LIVRE X,昭公,Tchao,73.0,昭公十年,DIXIÈME ANNÉE,531.0,夏，齐栾施来奔。,"En été, Louan Cheu de Ts’i vint se réfugier à Lou."
1424,春秋,Tch'ouen Ts'iou,卷十,LIVRE X,昭公,Tchao,74.0,昭公十年,DIXIÈME ANNÉE,531.0,秋七月，季孙意如、叔弓、仲孙貜帅师伐莒。,"En automne, au septième mois, Ki suen I jou, Chou koung, Tchoung suen Kouo, (trois ministres de Lou), à la tête d’une armée, attaquèrent K’iu."
1425,春秋,Tch'ouen Ts'iou,卷十,LIVRE X,昭公,Tchao,75.0,昭公十年,DIXIÈME ANNÉE,531.0,戊子，晋侯彪卒。,"Le jour meóu tsèu, Piou, prince de Tsin, mourut."
1426,春秋,Tch'ouen Ts'iou,卷十,LIVRE X,昭公,Tchao,76.0,昭公十年,DIXIÈME ANNÉE,531.0,九月，叔孙婼如晋，葬晋平公。,"Au neuvième mois, Chou suen Che alla à Tsin, assister à l’enterrement de P’ing koung, prince de Tsin."
1427,春秋,Tch'ouen Ts'iou,卷十,LIVRE X,昭公,Tchao,77.0,昭公十年,DIXIÈME ANNÉE,531.0,十有二月甲子，宋公成卒。,"Au douzième mois, le jour kiă tsèu, Tch’eng, prince de Soung, mourut."
1428,春秋,Tch'ouen Ts'iou,卷十,LIVRE X,昭公,Tchao,78.0,昭公十一年,ONZIÈME ANNÉE,530.0,十有一年春，王二月，叔弓如宋，葬宋平公。,"Au printemps, au deuxième mois de l’année selon le calendrier impérial (janvier-février), Chou koung de Lou alla à Soung, assister à l’enterrement de P’ing koung, prince de Soung."
1429,春秋,Tch'ouen Ts'iou,卷十,LIVRE X,昭公,Tchao,79.0,昭公十一年,ONZIÈME ANNÉE,530.0,夏四月丁巳，楚子虔诱蔡侯般杀之于申。,"En été, au quatrième mois, le jour tīng séu, K’ien, prince de Tch’ou, attira par ruse Pan, prince de Ts’ai, et le mit à mort à Chen."
1430,春秋,Tch'ouen Ts'iou,卷十,LIVRE X,昭公,Tchao,80.0,昭公十一年,ONZIÈME ANNÉE,530.0,楚公子弃疾帅师围蔡。,"Koung tseu K’i tsi de Tch’ou, à la tête d’une armée, assiégea la capitale de Ts’ai."
1431,春秋,Tch'ouen Ts'iou,卷十,LIVRE X,昭公,Tchao,81.0,昭公十一年,ONZIÈME ANNÉE,530.0,五月甲申，夫人归氏薨。,"Au cinquième mois, te jour kiă chēn, la femme (de Siang koung, prince de Lou), dont le nom de famille était Kouei, mourut."
1432,春秋,Tch'ouen Ts'iou,卷十,LIVRE X,昭公,Tchao,82.0,昭公十一年,ONZIÈME ANNÉE,530.0,大蒐于比蒲。,Grande chasse à P’i p’ou.
1433,春秋,Tch'ouen Ts'iou,卷十,LIVRE X,昭公,Tchao,83.0,昭公十一年,ONZIÈME ANNÉE,530.0,仲孙貜会邾子盟于祲祥。,Tchoung suen Kouo alla trouver le prince de Tchou et fit une convention avec lui à Ts’in siang.
1434,春秋,Tch'ouen Ts'iou,卷十,LIVRE X,昭公,Tchao,84.0,昭公十一年,ONZIÈME ANNÉE,530.0,秋，季孙意如会晋韩起、齐国弱、宋华亥、卫北宫佗、郑罕虎、曹人、杞人于厥慭。,"En automne, Ki suen I jou (de Lou) alla à Kiue in (ville inconnue) conférer avec Han K’i de Tsin, Kouo Jo de Ts’i, Houa Hai de Soung, Pe koung T’ouo de Ouei, Han Hou de Tcheng, un envoyé de Ts’ao et un envoyé de K’i."
1435,春秋,Tch'ouen Ts'iou,卷十,LIVRE X,昭公,Tchao,85.0,昭公十一年,ONZIÈME ANNÉE,530.0,九月己亥，葬我小君齐归。,"Au neuvième mois, le jour kì hái, on enterra Ts’i Kouei, femme de notre prince (Siang koung et mère de Tchao koung)."
1436,春秋,Tch'ouen Ts'iou,卷十,LIVRE X,昭公,Tchao,86.0,昭公十一年,ONZIÈME ANNÉE,530.0,冬十有一月丁酉，楚师灭蔡，执蔡世子有以归，用之。,"En hiver, au onzième mois, le jour tīng iòu, l’armée de Tch’ou mit fin à la principauté de Ts’ai. Elle s’empara de Iou, fils héritier du prince, l’emmena à son retour et l’immola comme victime."
1437,春秋,Tch'ouen Ts'iou,卷十,LIVRE X,昭公,Tchao,87.0,昭公十二年,DOUZIÈME ANNÉE,529.0,十有二年春，齐高偃帅师纳北燕伯于阳。,"Au printemps, Kao Ien de Ts’i, à la tête d’une armée, reconduisit le prince de Ien septentrional à Iang."
1438,春秋,Tch'ouen Ts'iou,卷十,LIVRE X,昭公,Tchao,88.0,昭公十二年,DOUZIÈME ANNÉE,529.0,三月壬申，郑伯嘉卒。,"Au troisième mois, le jour jên chēn, Kia (Kien koung), prince de Tcheng, mourut."
1439,春秋,Tch'ouen Ts'iou,卷十,LIVRE X,昭公,Tchao,89.0,昭公十二年,DOUZIÈME ANNÉE,529.0,夏，宋公使华定来聘。,"En été, Houa Ting, envoyé du prince de Soung, vint saluer le prince de Lou."
1440,春秋,Tch'ouen Ts'iou,卷十,LIVRE X,昭公,Tchao,90.0,昭公十二年,DOUZIÈME ANNÉE,529.0,公如晋，至河乃复。,"Le prince de Lou partit pour aller à Tsin ; arrivé au fleuve Jaune, il revint."
1441,春秋,Tch'ouen Ts'iou,卷十,LIVRE X,昭公,Tchao,91.0,昭公十二年,DOUZIÈME ANNÉE,529.0,五月，葬郑简公。,"Au cinquième mois, on enterra Kien koung, prince de Tcheng."
1442,春秋,Tch'ouen Ts'iou,卷十,LIVRE X,昭公,Tchao,92.0,昭公十二年,DOUZIÈME ANNÉE,529.0,楚杀其大夫成熊。,Tch’ou mit à mort son grand préfet Tch’eng Hioung.
1443,春秋,Tch'ouen Ts'iou,卷十,LIVRE X,昭公,Tchao,93.0,昭公十二年,DOUZIÈME ANNÉE,529.0,秋七月。,"En automne, au septième mois."
1444,春秋,Tch'ouen Ts'iou,卷十,LIVRE X,昭公,Tchao,94.0,昭公十二年,DOUZIÈME ANNÉE,529.0,冬十月，公子慭出奔齐。,"En hiver, au dixième mois, Koung tseu In quitta Lou et se réfugia à Ts’i."
1445,春秋,Tch'ouen Ts'iou,卷十,LIVRE X,昭公,Tchao,95.0,昭公十二年,DOUZIÈME ANNÉE,529.0,楚子伐徐。,Le prince de Tch’ou attaqua Siu.
1446,春秋,Tch'ouen Ts'iou,卷十,LIVRE X,昭公,Tchao,96.0,昭公十二年,DOUZIÈME ANNÉE,529.0,晋伐鲜虞。,Tsin attaqua Sien iu.
1447,春秋,Tch'ouen Ts'iou,卷十,LIVRE X,昭公,Tchao,97.0,昭公十三年,TREIZIÈME ANNÉE,528.0,十有三年春，叔弓帅师围费。,"Au printemps, Chou koung de Lou, à la tête d’une armée, assiégea la ville de Pi."
1448,春秋,Tch'ouen Ts'iou,卷十,LIVRE X,昭公,Tchao,98.0,昭公十三年,TREIZIÈME ANNÉE,528.0,夏四月，楚公子比自晋归于楚，弑其君虔于乾谿。,"En été, au quatrième mois, Koung tseu Pi de Tch’ou retourna de Tsin à Tch’ou, et mit à mort K’ien (Ling koung), son prince, à Kan k’i."
1449,春秋,Tch'ouen Ts'iou,卷十,LIVRE X,昭公,Tchao,99.0,昭公十三年,TREIZIÈME ANNÉE,528.0,楚公子弃疾杀公子比。,Koung tseu K’i tsi de Tch’ou mit à mort Koung tseu Pi.
1450,春秋,Tch'ouen Ts'iou,卷十,LIVRE X,昭公,Tchao,100.0,昭公十三年,TREIZIÈME ANNÉE,528.0,秋，公会刘子、晋侯、齐侯、宋公、卫侯、郑伯、曹伯、莒子、邾子、滕子、薛伯、杞伯、小邾子于平丘。,"En automne, le prince de Lou alla à P’ing k’iou conférer avec le prince de Liou (ministre de l’empereur), avec les princes de Tsin, de Ts’i, de Soung, de Ouei, de Tcheng, de Ts’ao, de Kiu, de Tchou, de T’eng, de Sie, de K’i et du Petit Tchou,"
1451,春秋,Tch'ouen Ts'iou,卷十,LIVRE X,昭公,Tchao,101.0,昭公十三年,TREIZIÈME ANNÉE,528.0,八月甲戌，同盟于平丘。,"Au huitième mois, le jour kiă siŭ, les princes firent ensemble un traité à P’ing k’iou."
1452,春秋,Tch'ouen Ts'iou,卷十,LIVRE X,昭公,Tchao,102.0,昭公十三年,TREIZIÈME ANNÉE,528.0,公不与盟。,Le prince de Lou ne prit aucune part au traité.
1453,春秋,Tch'ouen Ts'iou,卷十,LIVRE X,昭公,Tchao,103.0,昭公十三年,TREIZIÈME ANNÉE,528.0,晋人执季孙意如以归。,Les officiers de Tsin s’emparèrent de Ki suen I jou (P’ing tseu) et l’emmenèrent avec eux à Tsin.
1454,春秋,Tch'ouen Ts'iou,卷十,LIVRE X,昭公,Tchao,104.0,昭公十三年,TREIZIÈME ANNÉE,528.0,晋人执季孙意如以归。公至自会。,"Le prince de Lou arriva à Lou, revenant de l’assemblée des princes."
1455,春秋,Tch'ouen Ts'iou,卷十,LIVRE X,昭公,Tchao,105.0,昭公十三年,TREIZIÈME ANNÉE,528.0,蔡侯庐归于蔡。陈侯吴归于陈。,"Liu, prince de Ts’ai, retourna à Ts’ai, et Ou, prince de Tch’en, retourna à Tch’en."
1456,春秋,Tch'ouen Ts'iou,卷十,LIVRE X,昭公,Tchao,106.0,昭公十三年,TREIZIÈME ANNÉE,528.0,冬十月，葬蔡灵公。,"En hiver, au dixième mois, on enterra Ling koung, prince de Ts’ai."
1457,春秋,Tch'ouen Ts'iou,卷十,LIVRE X,昭公,Tchao,107.0,昭公十三年,TREIZIÈME ANNÉE,528.0,公如晋，至河乃复。,"Le prince de Lou partit pour aller à Tsin. Arrivé au fleuve Jaune, il revint sur ses pas."
1458,春秋,Tch'ouen Ts'iou,卷十,LIVRE X,昭公,Tchao,108.0,昭公十三年,TREIZIÈME ANNÉE,528.0,吴灭州来。,Ou mit fin à la petite principauté de Tcheou lai.
1459,春秋,Tch'ouen Ts'iou,卷十,LIVRE X,昭公,Tchao,109.0,昭公十四年,QUATORZIÈME ANNÉE,527.0,十有四年春，意如至自晋。,"Au printemps, I jou, revenu de Tsin, arriva à Lou."
1460,春秋,Tch'ouen Ts'iou,卷十,LIVRE X,昭公,Tchao,110.0,昭公十四年,QUATORZIÈME ANNÉE,527.0,三月，曹伯滕卒。,"Au troisième mois, T’eng, prince de Ts’ao, mourut."
1461,春秋,Tch'ouen Ts'iou,卷十,LIVRE X,昭公,Tchao,111.0,昭公十四年,QUATORZIÈME ANNÉE,527.0,夏四月。,"En été, au quatrième mois."
1462,春秋,Tch'ouen Ts'iou,卷十,LIVRE X,昭公,Tchao,112.0,昭公十四年,QUATORZIÈME ANNÉE,527.0,秋，葬曹武公。,"En automne, on enterra Ou koung (T’eng), prince de Ts’ao."
1463,春秋,Tch'ouen Ts'iou,卷十,LIVRE X,昭公,Tchao,113.0,昭公十四年,QUATORZIÈME ANNÉE,527.0,八月，莒子去疾卒。,"Au huitième mois, K’iu tsi, prince de Kiu, mourut."
1464,春秋,Tch'ouen Ts'iou,卷十,LIVRE X,昭公,Tchao,114.0,昭公十四年,QUATORZIÈME ANNÉE,527.0,冬，莒杀其公子意恢。,"En hiver, Kiu mit à mort I k’ouei, fils de l’un de ses princes."
1465,春秋,Tch'ouen Ts'iou,卷十,LIVRE X,昭公,Tchao,115.0,昭公十五年,QUINZIÈME ANNÉE,526.0,十有五年春，王正月，吴子夷末卒。,"Au printemps, au premier mois de l’année selon le calendrier impérial (décembre-janvier), I mo, prince de Ou, mourut."
1466,春秋,Tch'ouen Ts'iou,卷十,LIVRE X,昭公,Tchao,116.0,昭公十五年,QUINZIÈME ANNÉE,526.0,二月癸酉，有事于武宫。籥入，叔弓卒，去乐卒事。,"Au deuxième mois, le jour kouéi iŏu, à Lou un sacrifice fut offert aux ancêtres dans le temple de Ou koung, ancien prince de Lou. Quand les joueurs de flûtes entrèrent, Chou koung mourut. On supprima la musique, et on termina le sacrifice."
1467,春秋,Tch'ouen Ts'iou,卷十,LIVRE X,昭公,Tchao,117.0,昭公十五年,QUINZIÈME ANNÉE,526.0,夏，蔡朝吴出奔郑。,"En été, Tch’ao Ou de Ts’ai quitta Ts’ai et se réfugia à Tcheng."
1468,春秋,Tch'ouen Ts'iou,卷十,LIVRE X,昭公,Tchao,118.0,昭公十五年,QUINZIÈME ANNÉE,526.0,六月丁巳朔，日有食之。,"Au sixième mois, le jour tīng séu, premier jour du mois, le soleil fut éclipsé."
1469,春秋,Tch'ouen Ts'iou,卷十,LIVRE X,昭公,Tchao,119.0,昭公十五年,QUINZIÈME ANNÉE,526.0,秋，晋荀吴帅师伐鲜虞。,"En automne, Siun Ou de Tsin, à la tête d’une armée, attaqua Sien iu."
1470,春秋,Tch'ouen Ts'iou,卷十,LIVRE X,昭公,Tchao,120.0,昭公十五年,QUINZIÈME ANNÉE,526.0,冬，公如晋。,"En hiver, le prince de Lou alla à Tsin."
1471,春秋,Tch'ouen Ts'iou,卷十,LIVRE X,昭公,Tchao,121.0,昭公十六年,SEIZIÈME ANNÉE,525.0,十有六年春，齐侯伐徐。,Au printemps.
1472,春秋,Tch'ouen Ts'iou,卷十,LIVRE X,昭公,Tchao,122.0,昭公十六年,SEIZIÈME ANNÉE,525.0,nan,Le prince de Ts’i attaqua Siu.
1473,春秋,Tch'ouen Ts'iou,卷十,LIVRE X,昭公,Tchao,123.0,昭公十六年,SEIZIÈME ANNÉE,525.0,楚子诱戎蛮子杀之。,Le prince de Tch’ou attira par ruse le prince des Joung Man et le mit à mort.
1474,春秋,Tch'ouen Ts'iou,卷十,LIVRE X,昭公,Tchao,124.0,昭公十六年,SEIZIÈME ANNÉE,525.0,夏，公至自晋。,"En été, le prince de Lou arriva de Tsin."
